META Nbins 1500 Nquantiles 101 Nssbin 3 Nsfbin 5 Nnbbin 5
index aa  aai ss lowsf highsf lownb  highnb nsamp q000   q001   q002   q003   q004   q005   q006   q007   q008   q009   q010   q011   q012   q013   q014   q015   q016   q017   q018   q019   q020   q021   q022   q023   q024   q025   q026   q027   q028   q029   q030   q031   q032   q033   q034   q035   q036   q037   q038   q039   q040   q041   q042   q043   q044   q045   q046   q047   q048   q049   q050   q051   q052   q053   q054   q055   q056   q057   q058   q059   q060   q061   q062   q063   q064   q065   q066   q067   q068   q069   q070   q071   q072   q073   q074   q075   q076   q077   q078   q079   q080   q081   q082   q083   q084   q085   q086   q087   q088   q089   q090    q091    q092    q093    q094    q095    q096    q097    q098    q099      q100     
21    ALA 1   E  0.489 1      5.5    8.577  410   -3.039 -2.711 -2.595 -2.551 -2.494 -2.412 -2.382 -2.353 -2.331 -2.286 -2.233 -2.208 -2.171 -2.146 -2.128 -2.108 -2.08  -2.042 -2.029 -1.996 -1.968 -1.96  -1.942 -1.93  -1.895 -1.869 -1.849 -1.833 -1.818 -1.795 -1.773 -1.741 -1.729 -1.703 -1.687 -1.653 -1.626 -1.591 -1.565 -1.537 -1.497 -1.465 -1.446 -1.425 -1.373 -1.352 -1.32  -1.235 -1.165 -1.132 -1.052 -1.016 -0.968 -0.933 -0.89  -0.858 -0.844 -0.827 -0.782 -0.74  -0.725 -0.702 -0.682 -0.66  -0.64  -0.617 -0.589 -0.583 -0.549 -0.498 -0.479 -0.462 -0.439 -0.423 -0.413 -0.382 -0.331 -0.309 -0.284 -0.276 -0.257 -0.242 -0.206 -0.191 -0.159 -0.141 -0.129 -0.115 -0.103 -0.088 -0.049  -0.036  -0.004  0.025   0.06    0.136   0.269   0.424   0.59    0.98      7.218    
22    ALA 1   E  0.489 1      8.577  10.259 350   -3.197 -2.888 -2.763 -2.651 -2.517 -2.467 -2.432 -2.385 -2.3   -2.274 -2.23  -2.214 -2.193 -2.178 -2.119 -2.072 -2.045 -1.997 -1.982 -1.956 -1.899 -1.854 -1.797 -1.759 -1.742 -1.726 -1.712 -1.681 -1.658 -1.61  -1.566 -1.55  -1.511 -1.471 -1.452 -1.442 -1.35  -1.321 -1.282 -1.268 -1.236 -1.206 -1.175 -1.149 -1.099 -1.074 -1.008 -0.976 -0.951 -0.933 -0.919 -0.859 -0.841 -0.804 -0.787 -0.77  -0.747 -0.736 -0.724 -0.711 -0.705 -0.671 -0.658 -0.64  -0.623 -0.611 -0.595 -0.576 -0.554 -0.541 -0.511 -0.497 -0.472 -0.459 -0.445 -0.414 -0.384 -0.363 -0.352 -0.323 -0.312 -0.294 -0.284 -0.27  -0.25  -0.208 -0.166 -0.151 -0.143 -0.132 -0.067  -0.004  0.044   0.067   0.1     0.109   0.214   0.321   0.529   1.002     10.123   
23    ALA 1   E  0.489 1      10.259 11.673 216   -3.135 -3.024 -2.828 -2.761 -2.693 -2.662 -2.632 -2.55  -2.519 -2.48  -2.452 -2.411 -2.368 -2.35  -2.328 -2.307 -2.298 -2.281 -2.272 -2.264 -2.247 -2.237 -2.188 -2.178 -2.15  -2.125 -2.106 -2.089 -2.064 -2.05  -2.016 -2.005 -1.965 -1.936 -1.886 -1.864 -1.82  -1.793 -1.788 -1.763 -1.743 -1.713 -1.649 -1.621 -1.604 -1.588 -1.512 -1.441 -1.43  -1.391 -1.371 -1.297 -1.27  -1.257 -1.242 -1.207 -1.155 -1.143 -1.128 -1.119 -1.071 -1.021 -0.987 -0.976 -0.958 -0.904 -0.884 -0.831 -0.8   -0.784 -0.771 -0.734 -0.723 -0.707 -0.697 -0.686 -0.645 -0.624 -0.599 -0.58  -0.562 -0.541 -0.514 -0.488 -0.468 -0.44  -0.428 -0.405 -0.363 -0.301 -0.285  -0.229  -0.208  -0.152  -0.069  -0.056  0.014   0.069   0.16    0.657     2.092    
24    ALA 1   E  0.489 1      11.673 13.419 335   -3.148 -3.001 -2.814 -2.738 -2.711 -2.648 -2.622 -2.567 -2.523 -2.462 -2.437 -2.43  -2.404 -2.376 -2.334 -2.306 -2.286 -2.254 -2.231 -2.201 -2.182 -2.163 -2.136 -2.114 -2.093 -2.067 -2.021 -2.01  -1.986 -1.973 -1.948 -1.931 -1.915 -1.901 -1.889 -1.87  -1.837 -1.81  -1.789 -1.784 -1.741 -1.689 -1.682 -1.635 -1.61  -1.593 -1.582 -1.558 -1.515 -1.479 -1.461 -1.436 -1.427 -1.409 -1.391 -1.377 -1.341 -1.278 -1.25  -1.193 -1.144 -1.1   -1.042 -1.003 -0.971 -0.947 -0.901 -0.871 -0.858 -0.846 -0.826 -0.772 -0.756 -0.729 -0.719 -0.703 -0.676 -0.642 -0.623 -0.599 -0.596 -0.57  -0.546 -0.529 -0.498 -0.466 -0.407 -0.393 -0.386 -0.331 -0.295  -0.246  -0.231  -0.19   -0.171  -0.117  -0.012  0.05    0.148   0.435     2.387    
25    ALA 1   E  0.489 1      13.419 30.5   382   -3.284 -3.073 -2.952 -2.876 -2.832 -2.738 -2.671 -2.634 -2.614 -2.583 -2.569 -2.537 -2.441 -2.362 -2.328 -2.317 -2.294 -2.268 -2.251 -2.232 -2.207 -2.172 -2.148 -2.12  -2.083 -2.058 -2.019 -1.974 -1.957 -1.914 -1.852 -1.834 -1.816 -1.753 -1.723 -1.698 -1.659 -1.621 -1.6   -1.571 -1.551 -1.511 -1.497 -1.482 -1.47  -1.447 -1.411 -1.396 -1.383 -1.358 -1.337 -1.293 -1.249 -1.224 -1.167 -1.157 -1.138 -1.118 -1.079 -1.049 -1.028 -1.001 -0.983 -0.977 -0.964 -0.942 -0.931 -0.888 -0.86  -0.832 -0.814 -0.793 -0.767 -0.756 -0.722 -0.699 -0.675 -0.657 -0.636 -0.628 -0.617 -0.597 -0.58  -0.569 -0.545 -0.527 -0.485 -0.474 -0.441 -0.427 -0.405  -0.374  -0.328  -0.303  -0.244  -0.221  -0.195  -0.076  0.035   0.375     3.343    
26    ALA 1   H  0     0      5.5    23.781 2067  -5.191 -4.612 -4.506 -4.42  -4.375 -4.343 -4.317 -4.288 -4.261 -4.246 -4.226 -4.206 -4.186 -4.159 -4.141 -4.127 -4.116 -4.101 -4.087 -4.07  -4.049 -4.034 -4.019 -4.008 -3.989 -3.979 -3.966 -3.952 -3.94  -3.923 -3.908 -3.897 -3.885 -3.87  -3.854 -3.842 -3.828 -3.811 -3.793 -3.78  -3.766 -3.736 -3.726 -3.718 -3.703 -3.69  -3.675 -3.661 -3.65  -3.628 -3.619 -3.606 -3.593 -3.576 -3.561 -3.539 -3.527 -3.511 -3.492 -3.478 -3.467 -3.442 -3.429 -3.401 -3.383 -3.367 -3.342 -3.323 -3.308 -3.283 -3.268 -3.253 -3.232 -3.19  -3.168 -3.147 -3.124 -3.09  -3.064 -3.037 -3.007 -2.971 -2.947 -2.918 -2.879 -2.841 -2.798 -2.767 -2.72  -2.674 -2.609  -2.569  -2.504  -2.437  -2.334  -2.191  -2.063  -1.884  -1.607  -1.163    17.216   
27    ALA 1   H  0     0      23.781 25.753 2202  -4.856 -4.626 -4.523 -4.462 -4.409 -4.38  -4.36  -4.344 -4.301 -4.281 -4.261 -4.242 -4.224 -4.202 -4.181 -4.159 -4.142 -4.128 -4.113 -4.103 -4.088 -4.076 -4.067 -4.052 -4.044 -4.036 -4.023 -4.006 -3.995 -3.984 -3.976 -3.964 -3.944 -3.931 -3.921 -3.906 -3.897 -3.883 -3.871 -3.863 -3.848 -3.835 -3.822 -3.812 -3.798 -3.783 -3.771 -3.758 -3.744 -3.732 -3.718 -3.705 -3.694 -3.675 -3.656 -3.643 -3.63  -3.617 -3.6   -3.586 -3.571 -3.556 -3.538 -3.517 -3.505 -3.478 -3.455 -3.424 -3.402 -3.383 -3.37  -3.351 -3.324 -3.298 -3.277 -3.261 -3.231 -3.208 -3.182 -3.159 -3.143 -3.115 -3.086 -3.048 -2.994 -2.965 -2.929 -2.884 -2.839 -2.806 -2.768  -2.721  -2.672  -2.623  -2.559  -2.474  -2.347  -2.149  -1.799  -1.275    73.683   
28    ALA 1   H  0     0      25.753 27.481 2523  -5.073 -4.607 -4.537 -4.476 -4.444 -4.407 -4.376 -4.344 -4.32  -4.301 -4.287 -4.272 -4.254 -4.235 -4.218 -4.202 -4.191 -4.176 -4.162 -4.153 -4.137 -4.127 -4.114 -4.1   -4.085 -4.076 -4.065 -4.055 -4.039 -4.023 -4.011 -3.993 -3.982 -3.967 -3.958 -3.944 -3.937 -3.927 -3.916 -3.903 -3.891 -3.881 -3.864 -3.85  -3.832 -3.814 -3.798 -3.785 -3.772 -3.759 -3.747 -3.733 -3.724 -3.708 -3.69  -3.673 -3.656 -3.639 -3.624 -3.612 -3.597 -3.586 -3.568 -3.554 -3.531 -3.515 -3.495 -3.473 -3.457 -3.436 -3.42  -3.387 -3.365 -3.34  -3.324 -3.306 -3.276 -3.245 -3.221 -3.194 -3.168 -3.135 -3.109 -3.078 -3.042 -2.999 -2.969 -2.931 -2.882 -2.838 -2.805  -2.755  -2.657  -2.6    -2.525  -2.429  -2.317  -2.189  -1.919  -1.441    35.904   
29    ALA 1   H  0     0      27.481 29.522 2038  -5.095 -4.558 -4.492 -4.438 -4.404 -4.374 -4.354 -4.328 -4.307 -4.291 -4.27  -4.255 -4.24  -4.226 -4.205 -4.193 -4.176 -4.163 -4.141 -4.127 -4.113 -4.102 -4.089 -4.078 -4.066 -4.056 -4.043 -4.035 -4.026 -4.013 -3.998 -3.989 -3.98  -3.969 -3.958 -3.948 -3.942 -3.927 -3.914 -3.9   -3.883 -3.872 -3.863 -3.846 -3.833 -3.823 -3.81  -3.8   -3.785 -3.77  -3.755 -3.741 -3.724 -3.711 -3.7   -3.69  -3.671 -3.658 -3.638 -3.625 -3.604 -3.59  -3.572 -3.557 -3.529 -3.513 -3.493 -3.473 -3.451 -3.435 -3.409 -3.389 -3.366 -3.333 -3.315 -3.292 -3.272 -3.246 -3.226 -3.204 -3.168 -3.136 -3.105 -3.065 -3.031 -2.998 -2.973 -2.947 -2.913 -2.862 -2.82   -2.779  -2.73   -2.669  -2.585  -2.516  -2.436  -2.251  -2.03   -1.688    131.827  
30    ALA 1   H  0     0      29.522 30.5   2215  -4.977 -4.562 -4.484 -4.436 -4.4   -4.368 -4.345 -4.32  -4.304 -4.278 -4.264 -4.246 -4.229 -4.215 -4.194 -4.174 -4.159 -4.144 -4.128 -4.115 -4.1   -4.088 -4.073 -4.059 -4.043 -4.033 -4.022 -4.012 -4.004 -3.99  -3.976 -3.967 -3.96  -3.95  -3.941 -3.929 -3.92  -3.91  -3.904 -3.896 -3.883 -3.874 -3.867 -3.853 -3.841 -3.824 -3.812 -3.795 -3.782 -3.771 -3.758 -3.747 -3.732 -3.722 -3.708 -3.696 -3.682 -3.669 -3.659 -3.641 -3.624 -3.606 -3.589 -3.574 -3.547 -3.526 -3.507 -3.48  -3.456 -3.43  -3.411 -3.392 -3.37  -3.351 -3.327 -3.303 -3.289 -3.271 -3.249 -3.231 -3.196 -3.173 -3.147 -3.116 -3.081 -3.031 -2.993 -2.953 -2.912 -2.881 -2.83   -2.788  -2.741  -2.699  -2.639  -2.563  -2.405  -2.29   -2.157  -1.865    28.573   
31    ALA 1   H  0     0.066  5.5    20.934 1181  -4.768 -4.287 -4.23  -4.174 -4.113 -4.048 -4.003 -3.969 -3.936 -3.9   -3.879 -3.845 -3.822 -3.782 -3.757 -3.741 -3.73  -3.713 -3.694 -3.669 -3.647 -3.635 -3.612 -3.583 -3.565 -3.552 -3.539 -3.521 -3.506 -3.478 -3.457 -3.436 -3.415 -3.403 -3.39  -3.373 -3.352 -3.339 -3.319 -3.303 -3.284 -3.266 -3.249 -3.225 -3.195 -3.18  -3.165 -3.133 -3.115 -3.095 -3.08  -3.063 -3.046 -3.033 -3.016 -2.998 -2.982 -2.96  -2.945 -2.933 -2.911 -2.9   -2.883 -2.848 -2.825 -2.797 -2.777 -2.754 -2.737 -2.709 -2.678 -2.658 -2.633 -2.608 -2.581 -2.553 -2.53  -2.517 -2.502 -2.478 -2.445 -2.42  -2.404 -2.374 -2.348 -2.287 -2.26  -2.211 -2.161 -2.128 -2.092  -2.039  -1.935  -1.829  -1.732  -1.636  -1.473  -1.113  -0.711  0.732     79.252   
32    ALA 1   H  0     0.066  20.934 22.984 1351  -4.805 -4.325 -4.233 -4.169 -4.1   -4.067 -4.042 -4.021 -3.996 -3.966 -3.939 -3.919 -3.9   -3.88  -3.856 -3.836 -3.82  -3.795 -3.773 -3.75  -3.722 -3.697 -3.683 -3.665 -3.655 -3.644 -3.625 -3.609 -3.59  -3.577 -3.559 -3.548 -3.534 -3.519 -3.496 -3.484 -3.472 -3.452 -3.436 -3.419 -3.403 -3.389 -3.371 -3.35  -3.336 -3.314 -3.283 -3.258 -3.234 -3.221 -3.204 -3.182 -3.168 -3.148 -3.124 -3.111 -3.09  -3.075 -3.051 -3.032 -3.006 -2.985 -2.965 -2.946 -2.922 -2.907 -2.89  -2.863 -2.834 -2.816 -2.806 -2.787 -2.764 -2.743 -2.72  -2.7   -2.682 -2.662 -2.637 -2.604 -2.581 -2.556 -2.531 -2.497 -2.456 -2.414 -2.379 -2.337 -2.279 -2.245 -2.193  -2.151  -2.081  -2.018  -1.932  -1.8    -1.678  -1.587  -1.361  -0.676    9.491    
33    ALA 1   H  0     0.066  22.984 24.794 1496  -4.728 -4.292 -4.212 -4.162 -4.076 -4.045 -4.017 -3.997 -3.973 -3.954 -3.932 -3.903 -3.874 -3.85  -3.835 -3.818 -3.792 -3.779 -3.767 -3.752 -3.731 -3.719 -3.698 -3.677 -3.662 -3.645 -3.627 -3.614 -3.601 -3.586 -3.56  -3.541 -3.517 -3.504 -3.492 -3.476 -3.462 -3.448 -3.433 -3.42  -3.396 -3.381 -3.361 -3.343 -3.333 -3.312 -3.294 -3.268 -3.25  -3.239 -3.22  -3.205 -3.188 -3.173 -3.152 -3.126 -3.105 -3.08  -3.06  -3.042 -3.025 -3.008 -2.997 -2.979 -2.961 -2.944 -2.92  -2.904 -2.882 -2.862 -2.838 -2.824 -2.793 -2.769 -2.755 -2.728 -2.708 -2.679 -2.662 -2.643 -2.608 -2.582 -2.557 -2.533 -2.503 -2.481 -2.438 -2.391 -2.345 -2.299 -2.252  -2.196  -2.115  -2.032  -1.944  -1.835  -1.731  -1.608  -1.343  -1.025    18.376   
34    ALA 1   H  0     0.066  24.794 27.035 1166  -4.503 -4.282 -4.205 -4.149 -4.12  -4.093 -4.055 -4.033 -4.009 -3.98  -3.963 -3.941 -3.913 -3.901 -3.884 -3.868 -3.846 -3.834 -3.819 -3.805 -3.793 -3.783 -3.767 -3.757 -3.741 -3.726 -3.703 -3.688 -3.669 -3.652 -3.64  -3.618 -3.604 -3.587 -3.561 -3.549 -3.53  -3.51  -3.492 -3.467 -3.453 -3.429 -3.416 -3.407 -3.386 -3.373 -3.351 -3.331 -3.31  -3.291 -3.272 -3.245 -3.224 -3.2   -3.176 -3.16  -3.147 -3.131 -3.114 -3.103 -3.083 -3.062 -3.051 -3.037 -3.007 -2.985 -2.961 -2.94  -2.922 -2.896 -2.868 -2.846 -2.82  -2.789 -2.755 -2.736 -2.682 -2.658 -2.63  -2.608 -2.572 -2.541 -2.512 -2.488 -2.451 -2.403 -2.353 -2.306 -2.271 -2.227 -2.176  -2.122  -2.069  -1.986  -1.891  -1.768  -1.651  -1.519  -1.357  -0.88     15.917   
35    ALA 1   H  0     0.066  27.035 30.5   1288  -4.5   -4.268 -4.194 -4.144 -4.079 -4.037 -3.995 -3.977 -3.946 -3.927 -3.908 -3.888 -3.865 -3.847 -3.829 -3.812 -3.795 -3.78  -3.761 -3.736 -3.727 -3.697 -3.676 -3.663 -3.652 -3.634 -3.618 -3.602 -3.589 -3.573 -3.555 -3.54  -3.528 -3.513 -3.493 -3.481 -3.455 -3.434 -3.421 -3.402 -3.387 -3.366 -3.354 -3.342 -3.305 -3.288 -3.266 -3.24  -3.231 -3.214 -3.202 -3.178 -3.162 -3.143 -3.113 -3.098 -3.068 -3.05  -3.021 -3.002 -2.973 -2.942 -2.915 -2.891 -2.874 -2.856 -2.836 -2.816 -2.797 -2.766 -2.742 -2.709 -2.69  -2.661 -2.643 -2.623 -2.605 -2.582 -2.569 -2.537 -2.505 -2.476 -2.454 -2.413 -2.389 -2.351 -2.319 -2.285 -2.247 -2.228 -2.191  -2.126  -2.073  -2.005  -1.893  -1.802  -1.71   -1.538  -1.394  -1.151    35.744   
36    ALA 1   H  0.066 0.239  5.5    17.21  1003  -3.998 -3.743 -3.62  -3.571 -3.483 -3.449 -3.403 -3.36  -3.335 -3.3   -3.286 -3.26  -3.236 -3.225 -3.199 -3.172 -3.149 -3.129 -3.096 -3.074 -3.063 -3.044 -3.027 -3.012 -3.003 -2.981 -2.957 -2.934 -2.916 -2.898 -2.88  -2.858 -2.841 -2.823 -2.793 -2.775 -2.758 -2.731 -2.717 -2.708 -2.678 -2.654 -2.632 -2.612 -2.597 -2.58  -2.54  -2.521 -2.502 -2.481 -2.466 -2.444 -2.421 -2.396 -2.37  -2.359 -2.337 -2.322 -2.308 -2.297 -2.289 -2.266 -2.248 -2.234 -2.21  -2.191 -2.169 -2.155 -2.134 -2.118 -2.1   -2.08  -2.053 -2.029 -2.014 -1.994 -1.969 -1.939 -1.908 -1.876 -1.852 -1.834 -1.803 -1.782 -1.73  -1.695 -1.658 -1.63  -1.572 -1.526 -1.487  -1.428  -1.389  -1.285  -1.205  -1.046  -0.973  -0.719  -0.238  1.692     22.047   
37    ALA 1   H  0.066 0.239  17.21  19.214 1309  -4.39  -3.868 -3.743 -3.676 -3.615 -3.587 -3.558 -3.513 -3.48  -3.441 -3.429 -3.406 -3.381 -3.358 -3.333 -3.314 -3.295 -3.279 -3.261 -3.247 -3.228 -3.202 -3.182 -3.159 -3.131 -3.119 -3.102 -3.079 -3.051 -3.029 -2.999 -2.98  -2.969 -2.947 -2.932 -2.91  -2.893 -2.867 -2.848 -2.832 -2.821 -2.801 -2.78  -2.767 -2.754 -2.737 -2.721 -2.703 -2.683 -2.664 -2.637 -2.605 -2.589 -2.574 -2.547 -2.525 -2.506 -2.495 -2.483 -2.468 -2.44  -2.412 -2.396 -2.371 -2.35  -2.338 -2.319 -2.3   -2.282 -2.257 -2.243 -2.225 -2.21  -2.177 -2.166 -2.148 -2.134 -2.11  -2.094 -2.066 -2.034 -2.002 -1.976 -1.949 -1.927 -1.882 -1.849 -1.819 -1.785 -1.754 -1.726  -1.683  -1.599  -1.548  -1.478  -1.398  -1.321  -1.075  -0.784  -0.474    14.16    
38    ALA 1   H  0.066 0.239  19.214 20.99  1545  -4.309 -3.891 -3.777 -3.712 -3.663 -3.635 -3.604 -3.575 -3.542 -3.514 -3.486 -3.465 -3.448 -3.427 -3.403 -3.385 -3.366 -3.344 -3.316 -3.303 -3.292 -3.279 -3.265 -3.243 -3.225 -3.212 -3.199 -3.175 -3.15  -3.132 -3.114 -3.097 -3.075 -3.044 -3.023 -3.003 -2.971 -2.953 -2.938 -2.924 -2.91  -2.883 -2.869 -2.849 -2.824 -2.793 -2.768 -2.756 -2.734 -2.709 -2.685 -2.668 -2.653 -2.639 -2.612 -2.594 -2.577 -2.563 -2.543 -2.523 -2.506 -2.488 -2.459 -2.444 -2.429 -2.414 -2.402 -2.385 -2.353 -2.338 -2.307 -2.291 -2.275 -2.252 -2.226 -2.199 -2.182 -2.151 -2.119 -2.099 -2.08  -2.043 -2.015 -1.99  -1.94  -1.9   -1.851 -1.798 -1.743 -1.707 -1.659  -1.602  -1.536  -1.482  -1.41   -1.311  -1.198  -1.034  -0.826  -0.333    24.262   
39    ALA 1   H  0.066 0.239  20.99  23.13  1347  -4.163 -3.891 -3.807 -3.769 -3.743 -3.703 -3.677 -3.644 -3.616 -3.59  -3.561 -3.534 -3.513 -3.493 -3.475 -3.451 -3.431 -3.412 -3.382 -3.369 -3.348 -3.334 -3.316 -3.299 -3.277 -3.26  -3.245 -3.23  -3.217 -3.205 -3.191 -3.164 -3.138 -3.122 -3.106 -3.079 -3.062 -3.049 -3.033 -3.013 -2.992 -2.977 -2.956 -2.934 -2.9   -2.882 -2.865 -2.848 -2.833 -2.822 -2.802 -2.795 -2.762 -2.738 -2.722 -2.706 -2.688 -2.657 -2.637 -2.608 -2.589 -2.576 -2.554 -2.533 -2.511 -2.496 -2.471 -2.455 -2.441 -2.426 -2.404 -2.384 -2.366 -2.349 -2.326 -2.313 -2.292 -2.257 -2.231 -2.215 -2.187 -2.162 -2.131 -2.109 -2.076 -2.054 -2.006 -1.974 -1.919 -1.897 -1.857  -1.781  -1.722  -1.655  -1.594  -1.553  -1.455  -1.324  -1.197  -0.811    17.623   
40    ALA 1   H  0.066 0.239  23.13  30.5   1303  -4.212 -3.979 -3.885 -3.826 -3.771 -3.739 -3.706 -3.673 -3.632 -3.609 -3.588 -3.56  -3.535 -3.522 -3.506 -3.49  -3.48  -3.469 -3.45  -3.43  -3.408 -3.387 -3.375 -3.357 -3.337 -3.325 -3.308 -3.289 -3.259 -3.246 -3.233 -3.214 -3.199 -3.178 -3.152 -3.14  -3.109 -3.087 -3.071 -3.052 -3.026 -3.003 -2.972 -2.953 -2.923 -2.901 -2.877 -2.862 -2.844 -2.828 -2.812 -2.795 -2.775 -2.761 -2.744 -2.731 -2.704 -2.681 -2.657 -2.638 -2.613 -2.594 -2.566 -2.54  -2.53  -2.508 -2.494 -2.469 -2.436 -2.411 -2.395 -2.381 -2.358 -2.332 -2.304 -2.279 -2.26  -2.248 -2.224 -2.197 -2.177 -2.151 -2.117 -2.095 -2.073 -2.05  -2.015 -1.976 -1.927 -1.894 -1.824  -1.785  -1.72   -1.619  -1.567  -1.475  -1.326  -1.208  -0.976  -0.564    7.607    
41    ALA 1   H  0.239 0.489  5.5    12.598 1313  -3.65  -3.268 -3.216 -3.188 -3.155 -3.14  -3.116 -3.095 -3.082 -3.071 -3.061 -3.051 -3.036 -3.023 -3.008 -2.998 -2.987 -2.972 -2.957 -2.944 -2.934 -2.922 -2.906 -2.89  -2.87  -2.854 -2.839 -2.824 -2.804 -2.788 -2.768 -2.75  -2.733 -2.718 -2.691 -2.668 -2.656 -2.627 -2.612 -2.582 -2.555 -2.53  -2.505 -2.477 -2.454 -2.433 -2.403 -2.38  -2.352 -2.339 -2.316 -2.298 -2.279 -2.259 -2.227 -2.205 -2.189 -2.177 -2.149 -2.126 -2.107 -2.086 -2.07  -2.053 -2.03  -2.007 -1.989 -1.958 -1.933 -1.918 -1.898 -1.878 -1.851 -1.836 -1.808 -1.782 -1.759 -1.735 -1.711 -1.683 -1.643 -1.619 -1.587 -1.54  -1.508 -1.479 -1.432 -1.393 -1.337 -1.291 -1.259  -1.212  -1.113  -1.045  -1.007  -0.899  -0.746  -0.572  -0.22   0.59      13.564   
42    ALA 1   H  0.239 0.489  12.598 14.451 1542  -3.882 -3.298 -3.228 -3.182 -3.16  -3.128 -3.115 -3.096 -3.084 -3.069 -3.052 -3.034 -3.017 -3.004 -2.985 -2.967 -2.958 -2.941 -2.929 -2.916 -2.903 -2.893 -2.877 -2.865 -2.851 -2.824 -2.81  -2.797 -2.788 -2.776 -2.759 -2.74  -2.718 -2.703 -2.688 -2.67  -2.652 -2.637 -2.617 -2.601 -2.583 -2.556 -2.534 -2.517 -2.501 -2.489 -2.471 -2.443 -2.425 -2.395 -2.378 -2.349 -2.333 -2.304 -2.289 -2.266 -2.248 -2.23  -2.209 -2.181 -2.156 -2.129 -2.104 -2.086 -2.061 -2.046 -2.035 -2.013 -1.993 -1.971 -1.946 -1.933 -1.906 -1.884 -1.865 -1.838 -1.817 -1.805 -1.792 -1.773 -1.738 -1.71  -1.684 -1.652 -1.61  -1.575 -1.525 -1.479 -1.436 -1.404 -1.36   -1.301  -1.241  -1.134  -1.06   -0.966  -0.886  -0.763  -0.626  0.254     20.75    
43    ALA 1   H  0.239 0.489  14.451 16.064 878   -3.604 -3.429 -3.343 -3.264 -3.201 -3.185 -3.168 -3.136 -3.12  -3.105 -3.086 -3.074 -3.055 -3.037 -3.016 -3.006 -2.987 -2.966 -2.946 -2.932 -2.923 -2.916 -2.904 -2.889 -2.873 -2.854 -2.837 -2.82  -2.797 -2.773 -2.752 -2.73  -2.722 -2.694 -2.673 -2.645 -2.628 -2.597 -2.581 -2.566 -2.545 -2.521 -2.509 -2.497 -2.477 -2.468 -2.452 -2.439 -2.411 -2.391 -2.359 -2.342 -2.32  -2.299 -2.27  -2.258 -2.237 -2.209 -2.185 -2.157 -2.143 -2.119 -2.101 -2.083 -2.068 -2.051 -2.041 -2.022 -2.006 -1.984 -1.964 -1.943 -1.925 -1.905 -1.893 -1.875 -1.855 -1.823 -1.799 -1.774 -1.737 -1.717 -1.689 -1.664 -1.621 -1.602 -1.547 -1.511 -1.475 -1.428 -1.386  -1.345  -1.29   -1.229  -1.165  -1.033  -0.922  -0.82   -0.659  -0.477    9.106    
44    ALA 1   H  0.239 0.489  16.064 18.161 1329  -3.714 -3.479 -3.382 -3.335 -3.299 -3.265 -3.238 -3.216 -3.193 -3.175 -3.155 -3.141 -3.123 -3.107 -3.085 -3.077 -3.059 -3.044 -3.024 -3.015 -2.993 -2.962 -2.941 -2.931 -2.909 -2.887 -2.864 -2.823 -2.804 -2.78  -2.761 -2.741 -2.727 -2.718 -2.691 -2.674 -2.647 -2.62  -2.586 -2.563 -2.544 -2.514 -2.492 -2.472 -2.45  -2.415 -2.389 -2.374 -2.356 -2.336 -2.319 -2.3   -2.273 -2.253 -2.238 -2.215 -2.201 -2.183 -2.175 -2.162 -2.145 -2.133 -2.11  -2.095 -2.075 -2.063 -2.044 -2.032 -2.008 -1.978 -1.965 -1.943 -1.92  -1.895 -1.881 -1.852 -1.842 -1.818 -1.798 -1.771 -1.745 -1.71  -1.686 -1.66  -1.626 -1.587 -1.535 -1.489 -1.46  -1.411 -1.36   -1.325  -1.252  -1.186  -1.123  -1.052  -0.962  -0.843  -0.626  -0.236    8.39     
45    ALA 1   H  0.239 0.489  18.161 30.5   1415  -3.79  -3.534 -3.459 -3.412 -3.386 -3.351 -3.328 -3.294 -3.268 -3.249 -3.228 -3.211 -3.194 -3.177 -3.16  -3.145 -3.127 -3.108 -3.098 -3.078 -3.052 -3.038 -3.015 -2.985 -2.967 -2.944 -2.93  -2.91  -2.882 -2.851 -2.836 -2.814 -2.787 -2.758 -2.737 -2.72  -2.688 -2.664 -2.636 -2.603 -2.579 -2.557 -2.52  -2.493 -2.466 -2.44  -2.412 -2.388 -2.362 -2.346 -2.325 -2.311 -2.289 -2.269 -2.251 -2.235 -2.218 -2.206 -2.191 -2.173 -2.155 -2.137 -2.116 -2.096 -2.086 -2.069 -2.051 -2.032 -2.017 -2     -1.973 -1.951 -1.93  -1.906 -1.883 -1.865 -1.843 -1.822 -1.803 -1.78  -1.75  -1.713 -1.686 -1.655 -1.624 -1.577 -1.546 -1.518 -1.476 -1.414 -1.367  -1.309  -1.265  -1.185  -1.113  -1.04   -0.914  -0.797  -0.659  -0.429    8.003    
